dates,cases
07-08-15,"['fever', 'heart problem', 'COPD', 'Bronchitis', 'heart problem', 'heart problem', 'Pneumonia', 'asthma', 'COPD', 'nausea', 'heart problem', 'heart problem', 'heart problem', 'asthma', 'fever', 'asthma', 'nausea', 'asthma', 'fever', 'COPD']"
11-08-15,"['nausea', 'fever', 'fever', 'heart problem', 'asthma', 'Pneumonia', 'asthma', 'COPD', 'Bronchitis', 'asthma', 'Bronchitis', 'heart problem', 'heart problem', 'Bronchitis', 'asthma', 'asthma', 'nausea', 'heart problem', 'asthma', 'fever']"
14-08-15,"['asthma', 'Bronchitis', 'Bronchitis', 'asthma', 'asthma', 'Pneumonia', 'nausea', 'nausea', 'Bronchitis', 'fever', 'asthma', 'COPD', 'nausea', 'fever', 'heart problem', 'heart problem', 'COPD', 'heart problem', 'Bronchitis', 'nausea']"
17-08-15,"['Pneumonia', 'nausea', 'Pneumonia', 'COPD', 'fever', 'COPD', 'fever', 'nausea', 'heart problem', 'nausea', 'Bronchitis', 'fever', 'Pneumonia', 'nausea', 'nausea', 'fever', 'Pneumonia', 'nausea', 'COPD', 'nausea']"
21-08-15,"['nausea', 'fever', 'asthma', 'Pneumonia', 'asthma', 'Bronchitis', 'fever', 'nausea', 'heart problem', 'nausea', 'nausea', 'asthma', 'COPD', 'fever', 'nausea', 'heart problem', 'heart problem', 'heart problem', 'asthma', 'Bronchitis']"
25-08-15,"['Pneumonia', 'Pneumonia', 'Pneumonia', 'fever', 'fever', 'asthma', 'asthma', 'heart problem', 'Bronchitis', 'Bronchitis', 'COPD', 'fever', 'asthma', 'nausea', 'COPD', 'fever', 'fever', 'COPD', 'asthma', 'fever']"
31-08-15,"['fever', 'Pneumonia', 'Pneumonia', 'fever', 'Bronchitis', 'asthma', 'nausea', 'nausea', 'asthma', 'Pneumonia', 'heart problem', 'fever', 'Pneumonia', 'heart problem', 'fever', 'asthma', 'Pneumonia', 'heart problem', 'fever', 'Bronchitis']"
01-09-15,"['COPD', 'COPD', 'nausea', 'heart problem', 'heart problem', 'nausea', 'fever', 'Pneumonia', 'asthma', 'fever', 'asthma', 'Bronchitis', 'heart problem', 'Pneumonia', 'nausea', 'Bronchitis', 'COPD', 'COPD', 'nausea', 'COPD']"
04-09-15,"['fever', 'heart problem', 'Pneumonia', 'nausea', 'Pneumonia', 'nausea', 'asthma', 'nausea', 'nausea', 'Bronchitis', 'nausea', 'asthma', 'COPD', 'Bronchitis', 'Pneumonia', 'asthma', 'fever', 'nausea', 'asthma', 'heart problem']"
07-09-15,"['nausea', 'asthma', 'heart problem', 'nausea', 'Bronchitis', 'fever', 'Bronchitis', 'COPD', 'heart problem', 'asthma', 'heart problem', 'Bronchitis', 'asthma', 'asthma', 'Pneumonia', 'Pneumonia', 'asthma', 'fever', 'heart problem', 'COPD']"
10-09-15,"['Bronchitis', 'Bronchitis', 'heart problem', 'nausea', 'Pneumonia', 'asthma', 'asthma', 'heart problem', 'heart problem', 'fever', 'asthma', 'Bronchitis', 'heart problem', 'heart problem', 'heart problem', 'heart problem', 'Pneumonia', 'fever', 'fever', 'asthma']"
15-09-15,"['fever', 'asthma', 'asthma', 'fever', 'fever', 'asthma', 'Bronchitis', 'asthma', 'fever', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'COPD', 'Pneumonia', 'asthma', 'COPD', 'COPD', 'asthma']"
21-09-15,"['heart problem', 'asthma', 'Bronchitis', 'asthma', 'COPD', 'fever', 'heart problem', 'Pneumonia', 'nausea', 'heart problem', 'heart problem', 'Pneumonia', 'heart problem', 'fever', 'Bronchitis', 'COPD', 'COPD', 'asthma', 'nausea', 'heart problem']"
23-09-15,"['Bronchitis', 'fever', 'heart problem', 'nausea', 'heart problem', 'fever', 'nausea', 'nausea', 'asthma', 'nausea', 'COPD', 'heart problem', 'heart problem', 'asthma', 'heart problem', 'COPD', 'heart problem', 'heart problem', 'nausea', 'nausea']"
25-09-15,"['nausea', 'COPD', 'Pneumonia', 'Pneumonia', 'asthma', 'Pneumonia', 'Bronchitis', 'heart problem', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'COPD', 'fever', 'heart problem', 'fever', 'asthma', 'fever', 'nausea', 'Pneumonia', 'nausea']"
28-09-15,"['COPD', 'heart problem', 'heart problem', 'COPD', 'heart problem', 'heart problem', 'fever', 'fever', 'heart problem', 'fever', 'heart problem', 'Pneumonia', 'Bronchitis', 'heart problem', 'Bronchitis', 'asthma', 'fever', 'fever', 'Pneumonia', 'fever']"
01-10-15,"['fever', 'heart problem', 'asthma', 'COPD', 'Pneumonia', 'COPD', 'Bronchitis', 'nausea', 'nausea', 'nausea', 'COPD', 'nausea', 'fever', 'asthma', 'asthma', 'heart problem', 'heart problem', 'Pneumonia', 'COPD', 'heart problem']"
03-10-15,"['asthma', 'Bronchitis', 'fever', 'fever', 'Pneumonia', 'asthma', 'COPD', 'COPD', 'Bronchitis', 'heart problem', 'nausea', 'Pneumonia', 'asthma', 'asthma', 'fever', 'fever', 'fever', 'fever', 'asthma', 'asthma']"
05-10-15,"['Bronchitis', 'heart problem', 'fever', 'heart problem', 'Pneumonia', 'Pneumonia', 'fever', 'fever', 'COPD', 'asthma', 'heart problem', 'nausea', 'Pneumonia', 'asthma', 'heart problem', 'asthma', 'fever', 'COPD', 'Pneumonia', 'Bronchitis']"
08-10-15,"['COPD', 'Bronchitis', 'heart problem', 'heart problem', 'COPD', 'Bronchitis', 'Bronchitis', 'asthma', 'fever', 'nausea', 'fever', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'nausea', 'nausea', 'COPD', 'Bronchitis', 'Pneumonia', 'Pneumonia']"
14-10-15,"['heart problem', 'heart problem', 'asthma', 'nausea', 'heart problem', 'Pneumonia', 'asthma', 'Bronchitis', 'Pneumonia', 'heart problem', 'nausea', 'asthma', 'fever', 'Bronchitis', 'asthma', 'Bronchitis', 'fever', 'asthma', 'Bronchitis', 'asthma']"
16-10-15,"['COPD', 'fever', 'heart problem', 'COPD', 'heart problem', 'nausea', 'heart problem', 'Bronchitis', 'nausea', 'fever', 'heart problem', 'Bronchitis', 'fever', 'Bronchitis', 'nausea', 'heart problem', 'nausea', 'Pneumonia', 'Pneumonia', 'nausea']"
19-10-15,"['Bronchitis', 'fever', 'heart problem', 'Pneumonia', 'fever', 'Bronchitis', 'asthma', 'asthma', 'nausea', 'heart problem', 'fever', 'heart problem', 'COPD', 'nausea', 'Pneumonia', 'fever', 'heart problem', 'fever', 'nausea', 'heart problem']"
28-10-15,"['heart problem', 'asthma', 'Bronchitis', 'asthma', 'asthma', 'Pneumonia', 'fever', 'nausea', 'fever', 'fever', 'COPD', 'fever', 'fever', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'nausea', 'heart problem', 'fever', 'nausea']"
02-11-15,"['nausea', 'COPD', 'COPD', 'COPD', 'nausea', 'Bronchitis', 'fever', 'nausea', 'nausea', 'Pneumonia', 'Pneumonia', 'fever', 'COPD', 'nausea', 'asthma', 'asthma', 'Pneumonia', 'Pneumonia', 'COPD', 'fever']"
05-11-15,"['Bronchitis', 'COPD', 'fever', 'asthma', 'Pneumonia', 'nausea', 'COPD', 'Pneumonia', 'Bronchitis', 'nausea', 'nausea', 'Bronchitis', 'asthma', 'asthma', 'Pneumonia', 'heart problem', 'COPD', 'Bronchitis', 'nausea', 'Bronchitis']"
09-11-15,"['nausea', 'heart problem', 'Pneumonia', 'COPD', 'Pneumonia', 'asthma', 'fever', 'asthma', 'asthma', 'heart problem', 'nausea', 'nausea', 'fever', 'COPD', 'COPD', 'asthma', 'Pneumonia', 'nausea', 'Pneumonia', 'COPD']"
11-11-15,"['fever', 'fever', 'Bronchitis', 'asthma', 'heart problem', 'nausea', 'heart problem', 'Bronchitis', 'fever', 'Bronchitis', 'asthma', 'Pneumonia', 'fever', 'nausea', 'heart problem', 'nausea', 'nausea', 'Pneumonia', 'fever', 'Bronchitis']"
13-11-15,"['fever', 'fever', 'fever', 'asthma', 'asthma', 'COPD', 'Bronchitis', 'Pneumonia', 'fever', 'heart problem', 'nausea', 'Pneumonia', 'Pneumonia', 'nausea', 'heart problem', 'COPD', 'heart problem', 'asthma', 'fever', 'nausea']"
16-11-15,"['Pneumonia', 'Bronchitis', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'COPD', 'COPD', 'Pneumonia', 'COPD', 'Bronchitis', 'Bronchitis', 'nausea', 'heart problem', 'heart problem', 'heart problem', 'heart problem', 'COPD']"
20-11-15,"['nausea', 'COPD', 'COPD', 'nausea', 'heart problem', 'COPD', 'Pneumonia', 'COPD', 'Pneumonia', 'asthma', 'Pneumonia', 'heart problem', 'COPD', 'nausea', 'nausea', 'COPD', 'Bronchitis', 'Pneumonia', 'heart problem', 'asthma']"
24-11-15,"['nausea', 'heart problem', 'Pneumonia', 'heart problem', 'asthma', 'Pneumonia', 'nausea', 'Pneumonia', 'fever', 'nausea', 'asthma', 'Pneumonia', 'nausea', 'Pneumonia', 'nausea', 'Pneumonia', 'Pneumonia', 'COPD', 'asthma', 'Pneumonia']"
30-11-15,"['Pneumonia', 'asthma', 'nausea', 'Pneumonia', 'Bronchitis', 'Bronchitis', 'nausea', 'asthma', 'COPD', 'COPD', 'fever', 'COPD', 'Bronchitis', 'Pneumonia', 'nausea', 'nausea', 'nausea', 'heart problem', 'Bronchitis', 'fever']"
02-12-15,"['COPD', 'asthma', 'nausea', 'Pneumonia', 'COPD', 'Pneumonia', 'fever', 'fever', 'fever', 'Bronchitis', 'Pneumonia', 'fever', 'nausea', 'COPD', 'asthma', 'Bronchitis', 'fever', 'Pneumonia', 'asthma', 'fever']"
04-12-15,"['COPD', 'asthma', 'asthma', 'fever', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'fever', 'Pneumonia', 'asthma', 'nausea', 'asthma', 'COPD', 'heart problem', 'asthma', 'heart problem', 'heart problem', 'heart problem', 'nausea', 'heart problem']"
07-12-15,"['fever', 'asthma', 'nausea', 'fever', 'asthma', 'heart problem', 'asthma', 'asthma', 'Bronchitis', 'COPD', 'asthma', 'COPD', 'fever', 'nausea', 'fever', 'asthma', 'COPD', 'heart problem', 'asthma', 'fever']"
10-12-15,"['asthma', 'heart problem', 'Bronchitis', 'COPD', 'fever', 'Pneumonia', 'asthma', 'nausea', 'heart problem', 'fever', 'nausea', 'heart problem', 'fever', 'COPD', 'fever', 'Bronchitis', 'COPD', 'COPD', 'Pneumonia', 'Pneumonia']"
14-12-15,"['asthma', 'asthma', 'Pneumonia', 'Pneumonia', 'nausea', 'Pneumonia', 'fever', 'nausea', 'asthma', 'Bronchitis', 'fever', 'Pneumonia', 'nausea', 'nausea', 'Pneumonia', 'nausea', 'asthma', 'asthma', 'fever', 'heart problem']"
17-12-15,"['Pneumonia', 'fever', 'fever', 'Pneumonia', 'heart problem', 'nausea', 'Bronchitis', 'asthma', 'Pneumonia', 'Bronchitis', 'COPD', 'fever', 'asthma', 'Pneumonia', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'COPD', 'COPD', 'asthma']"
22-12-15,"['Pneumonia', 'nausea', 'fever', 'Pneumonia', 'COPD', 'Pneumonia', 'Bronchitis', 'nausea', 'asthma', 'fever', 'asthma', 'Bronchitis', 'heart problem', 'asthma', 'COPD', 'Bronchitis', 'heart problem', 'Pneumonia', 'fever', 'asthma']"
26-12-15,"['Pneumonia', 'Pneumonia', 'COPD', 'Pneumonia', 'asthma', 'nausea', 'fever', 'nausea', 'fever', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'nausea', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'Bronchitis']"
28-12-15,"['asthma', 'asthma', 'asthma', 'Bronchitis', 'nausea', 'nausea', 'COPD', 'Bronchitis', 'fever', 'fever', 'COPD', 'Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'Bronchitis', 'fever', 'heart problem', 'heart problem', 'Bronchitis']"
02-01-15,"['asthma', 'COPD', 'nausea', 'COPD', 'Bronchitis', 'heart problem', 'asthma', 'Bronchitis', 'nausea', 'COPD', 'Bronchitis', 'heart problem', 'fever', 'nausea', 'Bronchitis', 'Bronchitis', 'Pneumonia', 'asthma', 'asthma', 'nausea']"
06-01-15,"['COPD', 'fever', 'fever', 'fever', 'Pneumonia', 'COPD', 'nausea', 'COPD', 'Pneumonia', 'Bronchitis', 'COPD', 'heart problem', 'fever', 'nausea', 'nausea', 'nausea', 'nausea', 'Bronchitis', 'Pneumonia', 'COPD']"
09-01-15,"['COPD', 'Bronchitis', 'Bronchitis', 'asthma', 'Bronchitis', 'COPD', 'heart problem', 'nausea', 'nausea', 'asthma', 'COPD', 'nausea', 'COPD', 'heart problem', 'Bronchitis', 'COPD', 'heart problem', 'heart problem', 'fever', 'heart problem']"
13-01-15,"['Bronchitis', 'COPD', 'asthma', 'Pneumonia', 'Pneumonia', 'fever', 'heart problem', 'asthma', 'fever', 'asthma', 'asthma', 'nausea', 'Pneumonia', 'heart problem', 'heart problem', 'asthma', 'Pneumonia', 'asthma', 'nausea', 'Bronchitis']"
16-01-15,"['asthma', 'COPD', 'nausea', 'COPD', 'COPD', 'heart problem', 'Pneumonia', 'fever', 'COPD', 'Pneumonia', 'asthma', 'asthma', 'nausea', 'Pneumonia', 'nausea', 'COPD', 'Bronchitis', 'fever', 'fever', 'nausea']"
19-01-15,"['heart problem', 'nausea', 'asthma', 'Bronchitis', 'Pneumonia', 'nausea', 'heart problem', 'heart problem', 'COPD', 'Pneumonia', 'fever', 'asthma', 'heart problem', 'Bronchitis', 'asthma', 'fever', 'Pneumonia', 'COPD', 'fever', 'asthma']"
22-01-15,"['Pneumonia', 'COPD', 'nausea', 'asthma', 'fever', 'heart problem', 'asthma', 'nausea', 'Pneumonia', 'Pneumonia', 'heart problem', 'fever', 'heart problem', 'heart problem', 'Bronchitis', 'COPD', 'heart problem', 'COPD', 'heart problem', 'heart problem']"
27-01-15,"['asthma', 'Pneumonia', 'Pneumonia', 'asthma', 'asthma', 'COPD', 'heart problem', 'nausea', 'nausea', 'COPD', 'nausea', 'COPD', 'Pneumonia', 'heart problem', 'Bronchitis', 'fever', 'heart problem', 'heart problem', 'COPD', 'asthma']"
30-01-15,"['Pneumonia', 'nausea', 'Bronchitis', 'Bronchitis', 'Pneumonia', 'heart problem', 'Pneumonia', 'Pneumonia', 'COPD', 'COPD', 'fever', 'fever', 'COPD', 'heart problem', 'heart problem', 'asthma', 'heart problem', 'fever', 'asthma', 'fever']"
04-04-15,"['nausea', 'Pneumonia', 'asthma', 'nausea', 'heart problem', 'Pneumonia', 'heart problem', 'COPD', 'Pneumonia', 'fever', 'COPD', 'COPD', 'nausea', 'heart problem', 'heart problem', 'Bronchitis', 'COPD', 'nausea', 'fever', 'nausea']"
07-04-15,"['Bronchitis', 'heart problem', 'COPD', 'Bronchitis', 'Pneumonia', 'nausea', 'heart problem', 'fever', 'heart problem', 'COPD', 'Pneumonia', 'nausea', 'Bronchitis', 'nausea', 'fever', 'asthma', 'heart problem', 'heart problem', 'Bronchitis', 'heart problem']"
10-04-15,"['Bronchitis', 'Bronchitis', 'heart problem', 'heart problem', 'Bronchitis', 'Bronchitis', 'COPD', 'fever', 'asthma', 'COPD', 'heart problem', 'asthma', 'asthma', 'COPD', 'fever', 'heart problem', 'fever', 'Bronchitis', 'COPD', 'COPD']"
13-04-15,"['COPD', 'COPD', 'nausea', 'Bronchitis', 'Bronchitis', 'fever', 'fever', 'Bronchitis', 'Pneumonia', 'fever', 'heart problem', 'asthma', 'Pneumonia', 'nausea', 'nausea', 'heart problem', 'Bronchitis', 'Pneumonia', 'heart problem', 'Bronchitis']"
17-04-15,"['Bronchitis', 'fever', 'heart problem', 'heart problem', 'Bronchitis', 'Bronchitis', 'Bronchitis', 'asthma', 'heart problem', 'nausea', 'heart problem', 'fever', 'fever', 'asthma', 'COPD', 'heart problem', 'asthma', 'heart problem', 'Pneumonia', 'Pneumonia']"
21-04-15,"['nausea', 'heart problem', 'Bronchitis', 'Bronchitis', 'nausea', 'nausea', 'asthma', 'fever', 'Pneumonia', 'nausea', 'Bronchitis', 'nausea', 'Pneumonia', 'Pneumonia', 'heart problem', 'fever', 'asthma', 'heart problem', 'heart problem', 'COPD']"
24-04-15,"['nausea', 'COPD', 'Bronchitis', 'asthma', 'COPD', 'Bronchitis', 'heart problem', 'heart problem', 'fever', 'asthma', 'COPD', 'Bronchitis', 'heart problem', 'Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'Pneumonia', 'asthma', 'Bronchitis']"
28-04-15,"['Bronchitis', 'COPD', 'Pneumonia', 'COPD', 'heart problem', 'fever', 'fever', 'COPD', 'COPD', 'Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'heart problem', 'heart problem', 'fever', 'Pneumonia', 'fever', 'heart problem', 'heart problem']"
01-05-15,"['COPD', 'Pneumonia', 'Pneumonia', 'fever', 'fever', 'nausea', 'Pneumonia', 'nausea', 'Bronchitis', 'COPD', 'Bronchitis', 'Bronchitis', 'nausea', 'COPD', 'Pneumonia', 'heart problem', 'Pneumonia', 'Pneumonia', 'fever', 'heart problem']"
05-05-15,"['nausea', 'COPD', 'heart problem', 'Bronchitis', 'asthma', 'Pneumonia', 'asthma', 'asthma', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'Bronchitis', 'COPD', 'nausea', 'asthma', 'Bronchitis', 'fever', 'fever', 'Bronchitis', 'asthma']"
08-05-15,"['COPD', 'nausea', 'Bronchitis', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'nausea', 'asthma', 'COPD', 'heart problem', 'fever', 'COPD', 'Pneumonia', 'COPD', 'Pneumonia', 'COPD', 'Bronchitis', 'asthma', 'nausea', 'fever']"
12-05-15,"['asthma', 'COPD', 'fever', 'fever', 'nausea', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'asthma', 'asthma', 'fever', 'Bronchitis', 'nausea', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'asthma', 'heart problem', 'fever', 'asthma']"
15-05-15,"['asthma', 'COPD', 'asthma', 'COPD', 'heart problem', 'Bronchitis', 'fever', 'asthma', 'fever', 'nausea', 'COPD', 'heart problem', 'asthma', 'nausea', 'nausea', 'COPD', 'Pneumonia', 'fever', 'fever', 'asthma']"
19-05-15,"['asthma', 'COPD', 'COPD', 'Pneumonia', 'COPD', 'Bronchitis', 'Pneumonia', 'Bronchitis', 'heart problem', 'COPD', 'Bronchitis', 'nausea', 'fever', 'heart problem', 'heart problem', 'Pneumonia', 'asthma', 'Bronchitis', 'heart problem', 'COPD']"
22-05-15,"['Pneumonia', 'COPD', 'nausea', 'heart problem', 'Bronchitis', 'heart problem', 'fever', 'nausea', 'asthma', 'fever', 'Bronchitis', 'nausea', 'COPD', 'Bronchitis', 'heart problem', 'heart problem', 'COPD', 'heart problem', 'heart problem', 'heart problem']"
26-05-15,"['asthma', 'heart problem', 'asthma', 'Pneumonia', 'COPD', 'heart problem', 'nausea', 'heart problem', 'heart problem', 'COPD', 'COPD', 'fever', 'heart problem', 'heart problem', 'nausea', 'Bronchitis', 'heart problem', 'Pneumonia', 'Pneumonia', 'Bronchitis']"
29-05-15,"['Pneumonia', 'asthma', 'nausea', 'asthma', 'nausea', 'heart problem', 'nausea', 'asthma', 'fever', 'Bronchitis', 'nausea', 'Pneumonia', 'heart problem', 'fever', 'Bronchitis', 'fever', 'COPD', 'Pneumonia', 'COPD', 'nausea']"
02-06-15,"['heart problem', 'Bronchitis', 'fever', 'heart problem', 'asthma', 'Pneumonia', 'asthma', 'Bronchitis', 'COPD', 'COPD', 'asthma', 'fever', 'nausea', 'asthma', 'fever', 'COPD', 'Pneumonia', 'fever', 'nausea', 'heart problem']"
05-06-15,"['Pneumonia', 'COPD', 'COPD', 'Pneumonia', 'fever', 'asthma', 'Bronchitis', 'heart problem', 'nausea', 'heart problem', 'fever', 'heart problem', 'Bronchitis', 'asthma', 'Pneumonia', 'nausea', 'Bronchitis', 'asthma', 'nausea', 'Pneumonia']"
09-06-15,"['Bronchitis', 'COPD', 'COPD', 'Bronchitis', 'Bronchitis', 'fever', 'nausea', 'heart problem', 'Pneumonia', 'COPD', 'asthma', 'nausea', 'nausea', 'COPD', 'Pneumonia', 'COPD', 'COPD', 'fever', 'fever', 'asthma']"
12-06-15,"['heart problem', 'Pneumonia', 'Bronchitis', 'nausea', 'nausea', 'Pneumonia', 'nausea', 'asthma', 'nausea', 'nausea', 'Bronchitis', 'asthma', 'nausea', 'Pneumonia', 'fever', 'Pneumonia', 'heart problem', 'Pneumonia', 'nausea', 'COPD']"
16-06-15,"['Bronchitis', 'fever', 'Bronchitis', 'COPD', 'heart problem', 'nausea', 'COPD', 'Pneumonia', 'Bronchitis', 'nausea', 'COPD', 'fever', 'nausea', 'COPD', 'asthma', 'Pneumonia', 'asthma', 'fever', 'asthma', 'COPD']"
19-06-15,"['asthma', 'asthma', 'heart problem', 'fever', 'heart problem', 'Pneumonia', 'nausea', 'Pneumonia', 'asthma', 'fever', 'nausea', 'fever', 'COPD', 'Bronchitis', 'asthma', 'heart problem', 'heart problem', 'COPD', 'Bronchitis', 'COPD']"
23-06-15,"['fever', 'Pneumonia', 'Bronchitis', 'heart problem', 'heart problem', 'asthma', 'COPD', 'nausea', 'heart problem', 'Pneumonia', 'Pneumonia', 'asthma', 'Pneumonia', 'heart problem', 'heart problem', 'heart problem', 'nausea', 'Pneumonia', 'nausea', 'fever']"
26-06-15,"['fever', 'asthma', 'asthma', 'asthma', 'asthma', 'asthma', 'fever', 'fever', 'COPD', 'Pneumonia', 'Pneumonia', 'heart problem', 'Pneumonia', 'asthma', 'Bronchitis', 'heart problem', 'COPD', 'fever', 'heart problem', 'asthma']"
29-06-15,"['fever', 'fever', 'nausea', 'nausea', 'COPD', 'nausea', 'COPD', 'heart problem', 'heart problem', 'heart problem', 'COPD', 'fever', 'fever', 'Bronchitis', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'nausea', 'Bronchitis', 'Pneumonia']"
03-07-15,"['Pneumonia', 'Pneumonia', 'asthma', 'nausea', 'heart problem', 'nausea', 'asthma', 'asthma', 'Bronchitis', 'heart problem', 'asthma', 'Bronchitis', 'Pneumonia', 'asthma', 'Pneumonia', 'COPD', 'fever', 'nausea', 'Pneumonia', 'Bronchitis']"
07-07-15,"['Pneumonia', 'COPD', 'heart problem', 'Bronchitis', 'Pneumonia', 'Pneumonia', 'nausea', 'Pneumonia', 'heart problem', 'heart problem', 'Bronchitis', 'Bronchitis', 'asthma', 'COPD', 'fever', 'asthma', 'Bronchitis', 'COPD', 'asthma', 'heart problem']"
10-07-15,"['heart problem', 'Pneumonia', 'asthma', 'Pneumonia', 'COPD', 'asthma', 'fever', 'heart problem', 'COPD', 'Pneumonia', 'Bronchitis', 'asthma', 'Pneumonia', 'nausea', 'asthma', 'asthma', 'asthma', 'nausea', 'Bronchitis', 'COPD']"
14-07-15,"['heart problem', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'asthma', 'Bronchitis', 'heart problem', 'COPD', 'Pneumonia', 'heart problem', 'asthma', 'Pneumonia', 'fever', 'Pneumonia', 'asthma', 'COPD', 'Pneumonia', 'fever', 'nausea', 'Pneumonia']"
17-07-15,"['heart problem', 'Bronchitis', 'Pneumonia', 'nausea', 'fever', 'Bronchitis', 'COPD', 'heart problem', 'Pneumonia', 'Bronchitis', 'COPD', 'heart problem', 'nausea', 'asthma', 'Pneumonia', 'fever', 'Bronchitis', 'fever', 'fever', 'nausea']"
21-07-15,"['Pneumonia', 'Pneumonia', 'heart problem', 'Pneumonia', 'Bronchitis', 'COPD', 'Bronchitis', 'asthma', 'COPD', 'Bronchitis', 'Pneumonia', 'COPD', 'fever', 'nausea', 'heart problem', 'COPD', 'nausea', 'Bronchitis', 'asthma', 'nausea']"
24-07-15,"['asthma', 'heart problem', 'nausea', 'Bronchitis', 'heart problem', 'fever', 'heart problem', 'asthma', 'Pneumonia', 'Bronchitis', 'fever', 'asthma', 'fever', 'asthma', 'Pneumonia', 'asthma', 'Pneumonia', 'asthma', 'nausea', 'nausea']"
28-07-15,"['Bronchitis', 'asthma', 'fever', 'heart problem', 'asthma', 'heart problem', 'nausea', 'heart problem', 'nausea', 'Pneumonia', 'nausea', 'fever', 'Pneumonia', 'Pneumonia', 'Pneumonia', 'Bronchitis', 'COPD', 'COPD', 'Pneumonia', 'Bronchitis']"
31-07-15,"['Bronchitis', 'COPD', 'asthma', 'fever', 'nausea', 'Pneumonia', 'asthma', 'nausea', 'fever', 'nausea', 'COPD', 'nausea', 'heart problem', 'asthma', 'fever', 'fever', 'COPD', 'Pneumonia', 'COPD', 'heart problem']"
04-08-15,"['nausea', 'COPD', 'Pneumonia', 'COPD', 'fever', 'asthma', 'Pneumonia', 'heart problem', 'nausea', 'fever', 'COPD', 'fever', 'heart problem', 'heart problem', 'asthma', 'COPD', 'Pneumonia', 'nausea', 'heart problem', 'asthma']"
07-08-15,"['asthma', 'nausea', 'nausea', 'Bronchitis', 'Bronchitis', 'nausea', 'heart problem', 'COPD', 'asthma', 'nausea', 'fever', 'asthma', 'fever', 'fever', 'COPD', 'fever', 'fever', 'COPD', 'Bronchitis', 'Pneumonia']"
11-08-15,"['Pneumonia', 'heart problem', 'Bronchitis', 'COPD', 'nausea', 'nausea', 'asthma', 'heart problem', 'Pneumonia', 'COPD', 'nausea', 'asthma', 'Bronchitis', 'COPD', 'COPD', 'Pneumonia', 'heart problem', 'asthma', 'asthma', 'fever']"
